ID,Host Type,Repository Name with Owner,Repository ID,Manifest Platform,Manifest Filepath,Git branch,Manifest kind,Optional,Dependency Project Name,Dependency Requirements,Dependency Kind,Dependency Project ID
17174957,GitHub,Schmoopiie/tmi.js-electron,3699706,npm,package.json,,,,electron,0.4.1,runtime,143927
110704092,GitHub,cycomachead/snap-app,3703817,npm,package.json,,manifest,,electron,^1.x.x,development,143927
220889814,GitHub,nt1m/media-player,3721048,npm,yarn.lock,,lockfile,,electron,,runtime,143927
220882651,GitHub,nt1m/media-player,3721048,npm,package.json,,manifest,,electron,^1.6.2,development,143927
122134975,GitHub,rslnd/rosalind,3723287,npm,app/electron/yarn.lock,,lockfile,,electron,,runtime,143927
101766228,GitHub,rslnd/rosalind,3723287,npm,app/electron/package.json,,manifest,,electron,^1.4.4,development,143927
113430098,GitHub,lukekarrys/strava-bulk-edit,3761678,npm,package.json,,manifest,,electron,^1.6.1,development,143927
163484870,GitHub,beancount/fava,3770742,npm,gui/package.json,,manifest,,electron,^1.7.3,development,143927
110850932,GitHub,fritx/wxbot,3774678,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
110507175,GitHub,nekobato/Polidium,3801470,npm,package.json,,manifest,,electron,^1.4.10,development,143927
23395888,GitHub,mocsarcade/starjunk,3813964,NPM,package.json,,manifest,,electron,^0.4.1,development,143927
220891780,GitHub,apertus-open-source-cinema/elmyra,3827774,npm,package.json,,manifest,,electron,^1.4.10,development,143927
18399368,GitHub,pakdev/anything-node,3839973,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
197106280,GitHub,davidguttman/authentic-ui,3864647,npm,package-lock.json,,lockfile,,electron,1.7.6,runtime,143927
19458255,GitHub,kob-to-wni/wxbeacon-desktop,3865719,NPM,package.json,,manifest,,electron,*,runtime,143927
18589331,GitHub,rwl/electron_app,3889070,Pub,pubspec.yaml,,manifest,,electron,>=0.0.1 <0.2.0,runtime,774079
76421263,GitHub,dabblewriter/dabble,3910283,NPM,package.json,,manifest,,electron,^1.4.3,development,143927
18744584,GitHub,juristr/ng2-electron,3915250,NPM,package.json,,manifest,,electron,^0.4.1,development,143927
220938044,GitHub,emsk/redmine-notifier,3943503,npm,yarn.lock,,lockfile,,electron,,runtime,143927
220900476,GitHub,emsk/redmine-notifier,3943503,npm,package.json,,manifest,,electron,1.6.6,development,143927
146250029,GitHub,stoe/dotfiles,3954851,npm,config.symlink/yarn/global/package.json,,manifest,,electron,^1.4.14,runtime,143927
19176797,GitHub,kimvex/multi-chat,3961012,NPM,package.json,,manifest,,electron,^0.4.1,development,143927
107536660,GitHub,samiskin/redux-electron-store,3971649,npm,package.json,,manifest,,electron,^1.4.15,development,143927
161825079,GitHub,JavaScriptDude/Electron-Webview-Host-to-Guest-RPC-Sample,3973286,npm,package.json,,manifest,,electron,^1.4.13,runtime,143927
105673304,GitHub,Sevauk/storeit,3976543,npm,desktop-app/package.json,,manifest,,electron,^1.4.15,runtime,143927
191471440,GitHub,counteragent/Camera-Control,3988636,npm,package.json,,manifest,,electron,^1.6.8,development,143927
122233854,GitHub,scholtzm/punk,3995064,npm,package.json,,manifest,,electron,^1.4.13,development,143927
94347734,GitHub,martinrojas/photobooth,4021801,NPM,package.json,,manifest,,electron,^1.3.4,development,143927
19505219,GitHub,mttyng/Electron-Angular2,4027272,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
19783216,GitHub,FliiFe/Agar.io-bot-desktop-app,4066875,NPM,package.json,,manifest,,electron,"",runtime,143927
102686687,GitHub,mzdr/timestamp,4072170,npm,package.json,,manifest,,electron,1.4.2,development,143927
146144535,GitHub,wellwind/8ComicDownloaderElectron,4085355,npm,package.json,,manifest,,electron,^1.4.12,development,143927
146149593,GitHub,wellwind/8ComicDownloaderElectron,4085355,npm,yarn.lock,,lockfile,,electron,,runtime,143927
220931698,GitHub,kreativgebiet/taskana,4132510,npm,yarn.lock,,lockfile,,electron,,runtime,143927
220915286,GitHub,kreativgebiet/taskana,4132510,npm,package.json,,manifest,,electron,^1.6.11,development,143927
108642729,GitHub,roonilwazlib7/Torch.js,4135244,npm,Games/TestGame/package.json,,manifest,,electron,1.4.8,development,143927
108642786,GitHub,roonilwazlib7/Torch.js,4135244,npm,Games/TheGame/package.json,,manifest,,electron,1.4.8,development,143927
220993139,GitHub,mtmckenna/green-button-grapher,4168040,npm,yarn.lock,,lockfile,,electron,,runtime,143927
207409692,GitHub,rhysd/electron-about-window,4171109,npm,package.json,,manifest,,electron,^1.7.5,development,143927
108484599,GitHub,hackbrowser/hackbrowser,4190195,npm,package.json,,manifest,,electron,^1.6.2,development,143927
116940547,GitHub,yishn/Sabaki,4193022,npm,package.json,,manifest,,electron,1.6.7,development,143927
107897583,GitHub,HaliteChallenge/Halite,4207414,npm,visualizer/package.json,,manifest,,electron,^1.0.1,development,143927
110859311,GitHub,diversen/electron-markdown-editor,4211540,npm,package.json,,manifest,,electron,^1.4.15,development,143927
156167353,GitHub,mawie81/electron-oauth2,4224496,npm,package.json,,manifest,,electron,^1.4.1,development,143927
76432533,GitHub,sabo2/puzzlevan,4262424,NPM,package.json,,manifest,,electron,^1.4.4,development,143927
20150732,GitHub,Chadtech/coffee-react-no-jsx,4267381,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
76434266,GitHub,dermike/slide-beacon-app,4278390,NPM,package.json,,manifest,,electron,1.4.3,development,143927
220928353,GitHub,sourcechord/electron-typescript-sample,4280543,npm,package.json,,manifest,,electron,^1.7.5,development,143927
192027425,GitHub,bokuweb/react-rnd,4302831,npm,yarn.lock,,lockfile,,electron,,runtime,143927
220938827,GitHub,perguth/secure-webrtc-swarm,4312983,npm,package-lock.json,,lockfile,,electron,1.7.8,runtime,143927
116611000,GitHub,gregstewart/hearthstone-tracker,4320082,npm,package.json,,manifest,,electron,1.6.6,development,143927
199744745,GitHub,electron-userland/electron-prebuilt-compile,4333171,npm,package.json,,manifest,,electron,1.8.1,runtime,143927
156138087,GitHub,spacebro/spacebro-client,4343487,npm,package.json,,manifest,,electron,^1.6.6,development,143927
156140827,GitHub,spacebro/spacebro-client,4343487,npm,yarn.lock,,lockfile,,electron,,runtime,143927
110198126,GitHub,zalmoxisus/remotedev-app,4358035,npm,package.json,,manifest,,electron,^1.4.5,development,143927
217301902,GitHub,bakaru/bakaru,4381317,npm,package-lock.json,,lockfile,,electron,1.8.1,runtime,143927
217318169,GitHub,bakaru/bakaru,4381317,npm,package.json,,manifest,,electron,^1.8.1,development,143927
113091520,GitHub,UltimateHackingKeyboard/agent,4478359,npm,package.json,,manifest,,electron,1.6.2,development,143927
182657120,GitHub,bokuweb/react-sortable-pane,4543335,npm,yarn.lock,,lockfile,,electron,,runtime,143927
176459441,GitHub,msokk/electron-render-service,4558868,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
176462435,GitHub,msokk/electron-render-service,4558868,npm,yarn.lock,,lockfile,,electron,,runtime,143927
109381162,GitHub,anaibol/natifier,4560873,npm,package.json,,manifest,,electron,0.4.1,runtime,143927
195371450,GitHub,Ragg-/Delir,4567970,npm,package.json,,manifest,,electron,1.7.6,development,143927
195372086,GitHub,Ragg-/Delir,4567970,npm,yarn.lock,,lockfile,,electron,,runtime,143927
74816684,GitHub,Jam3/devtool,4599970,NPM,package.json,,manifest,,electron,1.4.3,runtime,143927
118648784,GitHub,ysugimoto/resumify,4600609,npm,package.json,,manifest,,electron,^1.4.3,runtime,143927
20895859,GitHub,palodequeso/ElectroEngine,4607940,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
119634101,GitHub,axdg/dsfm,4625227,npm,package.json,,manifest,,electron,^1.6.8,development,143927
76451249,GitHub,AcklenAvenue/blueJediVersionManager,4634766,NPM,package.json,,manifest,,electron,^1.3.3,development,143927
174029349,GitHub,rtsao/unitest,4660110,npm,package.json,,manifest,,electron,^1.4.13,runtime,143927
106405830,GitHub,InspectorWidget/InspectorWidgetIterator,4661542,npm,package.json,,manifest,,electron,^1.4.1,development,143927
102477996,GitHub,Microsoft/pxt,4678264,npm,electron/package.json,,manifest,,electron,^1.4.1,development,143927
220962553,GitHub,yenatch/crowdmap,4684999,npm,package.json,,manifest,,electron,~1.6.2,development,143927
151493397,GitHub,telepat-io/telepat-worker,4693182,npm,package.json,,manifest,,electron,^0.4.1,runtime,143927
197605100,GitHub,matiastucci/easysubs,4705259,npm,package.json,,manifest,,electron,^1.7.2,development,143927
197608216,GitHub,matiastucci/easysubs,4705259,npm,yarn.lock,,lockfile,,electron,,runtime,143927
208687249,GitHub,reactive-react/xreact,4715761,npm,yarn.lock,,lockfile,,electron,,runtime,143927
207439806,GitHub,unindented/electron-installer-debian,4759524,npm,example/package.json,,manifest,,electron,~1.7.0,development,143927
76461093,GitHub,yannbertrand/youwatch,4762796,NPM,package.json,,manifest,,electron,^1.4.1,development,143927
76461064,GitHub,thomasjbradley/markbot,4764642,NPM,package.json,,manifest,,electron,^1.4.3,development,143927
76461268,GitHub,prince-0203/BouyomiCraft,4781247,NPM,package.json,,manifest,,electron,^1.3.5,development,143927
159130882,GitHub,ics-creative/160203_electron_webp,4850891,npm,src-migration/webp-converter/package.json,,manifest,,electron,^1.6.10,runtime,143927
159132457,GitHub,ics-creative/160203_electron_webp,4850891,npm,src-migration/webp-converter/yarn.lock,,lockfile,,electron,,runtime,143927
21441826,GitHub,derekderaps/atom-markdown-upload,4882430,NPM,package.json,,manifest,,electron,*,runtime,143927
32822775,GitHub,flyandi/mazda-custom-application-sdk,4893431,NPM,package.json,,manifest,,electron,^0.4.1,development,143927
115873490,GitHub,MaraniMatias/grunt-electron-packager,4906075,npm,package.json,,manifest,,electron,^1.6.7,development,143927
143964164,GitHub,don/ITP-BluetoothLE,4936526,npm,electron/central/info/package.json,,manifest,,electron,^1.6.1,development,143927
143964245,GitHub,don/ITP-BluetoothLE,4936526,npm,electron/peripheral/led/package.json,,manifest,,electron,^1.6.1,development,143927
143964232,GitHub,don/ITP-BluetoothLE,4936526,npm,electron/peripheral/button/package.json,,manifest,,electron,^1.6.1,development,143927
143964114,GitHub,don/ITP-BluetoothLE,4936526,npm,electron/central/button/package.json,,manifest,,electron,^1.6.1,development,143927
143964138,GitHub,don/ITP-BluetoothLE,4936526,npm,electron/central/graph/package.json,,manifest,,electron,^1.6.1,development,143927
143964190,GitHub,don/ITP-BluetoothLE,4936526,npm,electron/central/p5-button/package.json,,manifest,,electron,^1.6.1,development,143927
143964203,GitHub,don/ITP-BluetoothLE,4936526,npm,electron/central/scan/package.json,,manifest,,electron,^1.6.1,development,143927
143964218,GitHub,don/ITP-BluetoothLE,4936526,npm,electron/central/thermometer/package.json,,manifest,,electron,^1.6.1,development,143927
143964178,GitHub,don/ITP-BluetoothLE,4936526,npm,electron/central/led/package.json,,manifest,,electron,^1.6.1,development,143927
121374979,GitHub,AnteWall/TicketMaster,4965831,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
122307205,GitHub,AnteWall/TicketMaster,4965831,npm,yarn.lock,,lockfile,,electron,,runtime,143927
220997935,GitHub,stephanrauh/ExploringAngular,4984411,npm,ElectronPlaysChess/package.json,,manifest,,electron,^1.4.4,development,143927
168744776,GitHub,mappum/electron-eval,4989808,npm,package.json,,manifest,,electron,^1.6.11,runtime,143927
168735413,GitHub,mappum/electron-eval,4989808,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
217953640,GitHub,paritytech/parity,4990066,npm,js/package.json,,manifest,,electron,1.7.5,development,143927
23430213,GitHub,ridespirals/unifi-jenkins,5008094,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
214536797,GitHub,Kitware/visualizer,5008563,npm,electron/package.json,,manifest,,electron,1.4.1,runtime,143927
22033852,GitHub,michaeljcalkins/trixcamp,5055427,NPM,package.json,,manifest,,electron,^0.4.1,development,143927
76468209,GitHub,jean-emmanuel/open-stage-control,5063832,NPM,package.json,,manifest,,electron,1.4.4,runtime,143927
212015975,GitHub,Kitware/paraviewweb,5087604,npm,package.json,,manifest,,electron,1.3.4,development,143927
122322884,GitHub,joe-re/cafe-pitch,5093019,npm,yarn.lock,,lockfile,,electron,,runtime,143927
122243220,GitHub,joe-re/cafe-pitch,5093019,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
108112216,GitHub,joe-re/cafe-pitch,5093019,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
76475841,GitHub,rafajaques/php-assistant,5107867,NPM,package.json,,manifest,,electron,^1.4.1,development,143927
28218536,GitHub,timurtu/markup,5109353,NPM,package.json,,manifest,,electron,^0.4.1,development,143927
32411922,GitHub,quirinpa/veb,5116895,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
22209382,GitHub,erikstorm/AudioSpider,5142105,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
91254712,GitHub,TryGhost/Ghost-Desktop,5155067,NPM,package.json,,manifest,,electron,1.4.10,development,143927
102075966,GitHub,uraway/electron-oauth-twitter,5155422,npm,package.json,,manifest,,electron,^1.3.4,development,143927
95185146,GitHub,suyash/pmd,5156983,NPM,package.json,,manifest,,electron,^1.1.0,runtime,143927
110760254,GitHub,youyudehexie/dagger,5157095,npm,dagger/package.json,,manifest,,electron,^0.4.1,development,143927
110761904,GitHub,youyudehexie/dagger,5157095,npm,package.json,,manifest,,electron,^0.4.1,development,143927
103040059,GitHub,uraway/electron-oauth-github,5159060,npm,example/package.json,,manifest,,electron,^1.6.1,development,143927
103040140,GitHub,uraway/electron-oauth-github,5159060,npm,package.json,,manifest,,electron,^1.6.1,development,143927
198902173,GitHub,rschroll/juno,5165179,npm,package.json,,manifest,,electron,1.6.5,development,143927
131280981,GitHub,Dica-Developer/baukasten,5173223,npm,package.json,,manifest,,electron,^1.4.0,runtime,143927
224393070,GitHub,lutzroeder/Netron,5181895,npm,package.json,,manifest,,electron,x.x.x,development,143927
221026576,GitHub,WriterLighter/WriterLighter,5191480,npm,yarn.lock,,lockfile,,electron,,runtime,143927
221002409,GitHub,WriterLighter/WriterLighter,5191480,npm,package.json,,manifest,,electron,^1.6.2,development,143927
86345440,GitHub,geeeeeeeeek/electronic-wechat,5213752,NPM,package.json,,manifest,,electron,^1.4.6,runtime,143927
35187460,GitHub,mfmontenegro/tokiota-workshop-react,5220016,NPM,package.json,,manifest,,electron,^0.4.1,development,143927
161661533,GitHub,tjoskar/ng-lazyload-image,5285004,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
185299193,GitHub,tjoskar/ng-lazyload-image,5285004,npm,package.json,,manifest,,electron,^1.6.11,development,143927
22520552,GitHub,jacob-meacham/pai,5301558,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
174585490,GitHub,realm/realm-js,5307283,npm,tests/electron/package.json,,manifest,,electron,^1.6.11,development,143927
189811612,GitHub,axtstar/reversi,5344197,npm,package.json,,manifest,,electron,^1.6.10,runtime,143927
189812738,GitHub,axtstar/reversi,5344197,npm,package.json,,manifest,,electron,^1.6.10,development,143927
76484420,GitHub,digidem/mapeo-desktop,5344765,NPM,package.json,,manifest,,electron,1.3.4,development,143927
213158343,GitHub,shama/bel,5422186,npm,package.json,,manifest,,electron,^1.7.4,development,143927
76488707,GitHub,MayGo/tockler,5450223,NPM,package.json,,manifest,,electron,1.4.3,development,143927
213945998,GitHub,pixijs/pixi-filters,5452829,npm,tools/screenshots/package.json,,manifest,,electron,^1.7.6,development,143927
25584663,GitHub,kostia/vladimizr,5512233,NPM,package.json,,manifest,,electron,^0.4.1,development,143927
26192136,GitHub,ox/sparc-node,5570608,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
163890628,GitHub,ewnd9/record-desktop,5945299,npm,yarn.lock,,lockfile,,electron,,runtime,143927
163976188,GitHub,ewnd9/record-desktop,5945299,npm,package.json,,manifest,,electron,^1.6.11,runtime,143927
211971636,GitHub,camptocamp/cesium,5974913,npm,package.json,,manifest,,electron,^1.6.1,development,143927
28451487,GitHub,jiabin/trellograph,5978053,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
218666378,GitHub,idleberg/atom-browse,5987446,npm,package-lock.json,,lockfile,,electron,1.7.9,runtime,143927
105290495,GitLab,Isidore/Grimoire,6078067,npm,package.json,,manifest,,electron,^1.4.15,development,143927
29479920,GitHub,TribeMedia/telepat-worker,6108950,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
119986516,GitHub,Kode/KodeStudio-linux32,6222493,npm,resources/app/extensions/chrome-debug/package.json,,manifest,,electron,^1.3.4,runtime,143927
30177388,GitHub,Open-Source-GIS/hoarders,6223440,NPM,package.json,,manifest,,electron,*,runtime,143927
163603682,GitHub,CaltegaResearch/quilt,6451558,npm,package.json,,manifest,,electron,^0.4.1,runtime,143927
144574998,GitHub,atomWeb/Front_edge_cpg,6548098,npm,electron/package.json,,manifest,,electron,^0.4.1,runtime,143927
32226945,GitHub,Multimo/automation,6549801,NPM,package.json,,manifest,,electron,^0.4.1,runtime,143927
37288556,GitHub,26medias/airbase,6591926,NPM,package.json,,manifest,,electron,latest,runtime,143927
223357421,GitHub,twolfson/karma-electron,6609738,npm,package.json,,manifest,,electron,~1.3.3,development,143927
32864328,GitHub,yeluoqiuzhi/electron-template,6616972,NPM,package.json,,manifest,,electron,^0.4.1,development,143927
76499752,GitHub,andrepolischuk/keep,6623820,NPM,package.json,,manifest,,electron,^1.4.4,development,143927
210766322,GitHub,jdubray/sam-samples,6696203,npm,angular2-admin-master-2.0.0/package.json,,manifest,,electron,^1.3.4,development,143927
221066757,GitHub,T3kstiil3/SoundTouch-Chrome-Extension,6702576,npm,package.json,,manifest,,electron,^1.4.6,development,143927
